AAPL (APPLE INC),546.0255,-4.7445,
Dec 19 2013 @ 15:02 ET,Bid,545.97,Ask,546.09,Size,2x1,Vol,8897300,
Calls,Last Sale,Net,Bid,Ask,Vol,Open Int,Puts,Last Sale,Net,Bid,Ask,Vol,Open Int,
15 Jan 760.00 (AAPL1517A760-4),10.20,0.0,12.10,12.75,0,492,15 Jan 760.00 (AAPL1517M760-4),0.0,0.0,234.35,236.85,0,84,
15 Jan 760.00 (AAPL1517A760-8),16.37,0.0,12.10,12.75,0,492,15 Jan 760.00 (AAPL1517M760-8),292.05,0.0,234.35,236.85,0,84,
15 Jan 760.00 (AAPL1517A760-A),12.85,0.0,12.10,12.75,0,492,15 Jan 760.00 (AAPL1517M760-A),292.05,0.0,234.35,236.85,0,84,
15 Jan 760.00 (AAPL1517A760-B),16.05,0.0,12.10,12.75,0,492,15 Jan 760.00 (AAPL1517M760-B),292.05,0.0,233.80,236.85,0,84,
15 Jan 760.00 (AAPL1517A760-E),14.74,0.0,12.10,12.80,0,492,15 Jan 760.00 (AAPL1517M760-E),301.67,0.0,234.35,236.85,0,84,
15 Jan 760.00 (AAPL1517A760-I),10.50,0.0,12.10,12.80,0,492,15 Jan 760.00 (AAPL1517M760-I),305.00,0.0,233.80,236.85,0,84,
15 Jan 760.00 (AAPL1517A760-J),14.80,0.0,12.10,14.25,0,492,15 Jan 760.00 (AAPL1517M760-J),300.70,0.0,234.35,236.85,0,84,
15 Jan 760.00 (AAPL1517A760-O),16.75,0.0,12.10,12.80,0,492,15 Jan 760.00 (AAPL1517M760-O),292.05,0.0,233.80,236.85,0,84,
15 Jan 760.00 (AAPL1517A760-P),11.00,0.0,12.10,12.80,0,492,15 Jan 760.00 (AAPL1517M760-P),292.05,0.0,233.80,236.85,0,84,
15 Jan 760.00 (AAPL1517A760-S),11.50,0.0,12.10,12.75,0,492,15 Jan 760.00 (AAPL1517M760-S),0.0,0.0,234.35,236.85,0,84,
15 Jan 760.00 (AAPL1517A760-X),10.65,0.0,12.10,12.75,0,492,15 Jan 760.00 (AAPL1517M760-X),292.05,0.0,234.35,236.85,0,84,
15 Jan 760.00 (AAPL1517A760-Y),11.35,0.0,12.10,14.95,0,492,15 Jan 760.00 (AAPL1517M760-Y),292.05,0.0,233.80,236.85,0,84,
15 Jan 765.00 (AAPL1517A765),15.20,0.0,11.70,12.55,0,44,15 Jan 765.00 (AAPL1517M765),0.0,0.0,238.50,241.05,0,0,
15 Jan 765.00 (AAPL1517A765-4),0.0,0.0,11.70,12.55,0,44,15 Jan 765.00 (AAPL1517M765-4),0.0,0.0,238.50,241.05,0,0,
15 Jan 765.00 (AAPL1517A765-8),9.40,0.0,11.70,12.55,0,44,15 Jan 765.00 (AAPL1517M765-8),0.0,0.0,238.50,241.05,0,0,
15 Jan 765.00 (AAPL1517A765-A),8.35,0.0,11.70,12.55,0,44,15 Jan 765.00 (AAPL1517M765-A),0.0,0.0,238.50,241.05,0,0,
15 Jan 765.00 (AAPL1517A765-B),0.0,0.0,11.70,12.55,0,44,15 Jan 765.00 (AAPL1517M765-B),0.0,0.0,238.50,241.05,0,0,
15 Jan 765.00 (AAPL1517A765-E),9.45,0.0,11.70,12.55,0,44,15 Jan 765.00 (AAPL1517M765-E),0.0,0.0,238.50,241.05,0,0,
15 Jan 765.00 (AAPL1517A765-I),8.10,0.0,11.70,12.55,0,44,15 Jan 765.00 (AAPL1517M765-I),0.0,0.0,238.15,241.85,0,0,
15 Jan 765.00 (AAPL1517A765-J),0.0,0.0,11.70,12.55,0,44,15 Jan 765.00 (AAPL1517M765-J),0.0,0.0,238.50,241.05,0,0,
15 Jan 765.00 (AAPL1517A765-O),9.45,0.0,11.70,12.55,0,44,15 Jan 765.00 (AAPL1517M765-O),0.0,0.0,238.50,241.05,0,0,
15 Jan 765.00 (AAPL1517A765-P),15.20,0.0,11.70,12.55,0,44,15 Jan 765.00 (AAPL1517M765-P),0.0,0.0,239.15,241.25,0,0,
15 Jan 765.00 (AAPL1517A765-S),0.0,0.0,11.70,12.55,0,44,15 Jan 765.00 (AAPL1517M765-S),0.0,0.0,238.50,241.05,0,0,
15 Jan 765.00 (AAPL1517A765-X),0.0,0.0,11.70,12.55,0,44,15 Jan 765.00 (AAPL1517M765-X),0.0,0.0,238.50,241.05,0,0,
15 Jan 765.00 (AAPL1517A765-Y),0.0,0.0,11.70,12.55,0,44,15 Jan 765.00 (AAPL1517M765-Y),0.0,0.0,237.05,241.05,0,0,
15 Jan 770.00 (AAPL1517A770),13.71,0.0,11.25,12.20,0,372,15 Jan 770.00 (AAPL1517M770),271.25,0.0,243.35,245.45,0,102,
15 Jan 770.00 (AAPL1517A770-4),10.15,0.0,11.25,12.20,0,372,15 Jan 770.00 (AAPL1517M770-4),304.00,0.0,243.35,245.45,0,102,
15 Jan 770.00 (AAPL1517A770-8),15.86,0.0,11.25,12.20,0,372,15 Jan 770.00 (AAPL1517M770-8),271.40,0.0,243.35,245.45,0,102,
15 Jan 770.00 (AAPL1517A770-A),10.30,0.0,11.25,12.20,0,372,15 Jan 770.00 (AAPL1517M770-A),267.10,0.0,243.35,245.45,0,102,
15 Jan 770.00 (AAPL1517A770-B),10.20,0.0,11.35,12.20,0,372,15 Jan 770.00 (AAPL1517M770-B),0.0,0.0,242.85,245.45,0,102,
15 Jan 770.00 (AAPL1517A770-E),13.71,0.0,11.25,12.20,0,372,15 Jan 770.00 (AAPL1517M770-E),271.40,0.0,243.35,245.45,0,102,
15 Jan 770.00 (AAPL1517A770-I),10.20,0.0,11.35,12.20,0,372,15 Jan 770.00 (AAPL1517M770-I),0.0,0.0,242.60,246.40,0,102,
15 Jan 770.00 (AAPL1517A770-J),6.00,0.0,10.90,13.35,0,372,15 Jan 770.00 (AAPL1517M770-J),0.0,0.0,243.35,245.45,0,102,
15 Jan 770.00 (AAPL1517A770-O),10.15,0.0,11.35,12.20,0,372,15 Jan 770.00 (AAPL1517M770-O),0.0,0.0,242.85,245.45,0,102,
15 Jan 770.00 (AAPL1517A770-P),10.20,0.0,11.35,12.20,0,372,15 Jan 770.00 (AAPL1517M770-P),271.25,0.0,0.0,0.0,0,102,
15 Jan 770.00 (AAPL1517A770-S),13.70,0.0,11.25,12.20,0,372,15 Jan 770.00 (AAPL1517M770-S),306.00,0.0,243.35,245.45,0,102,
15 Jan 770.00 (AAPL1517A770-X),10.20,0.0,11.25,12.20,0,372,15 Jan 770.00 (AAPL1517M770-X),271.40,0.0,243.35,245.45,0,102,
15 Jan 770.00 (AAPL1517A770-Y),7.20,0.0,11.35,12.20,0,372,15 Jan 770.00 (AAPL1517M770-Y),0.0,0.0,242.85,245.45,0,102,
15 Jan 775.00 (AAPL1517A775),14.20,0.0,10.85,11.70,0,71,15 Jan 775.00 (AAPL1517M775),0.0,0.0,247.45,250.05,0,0,
15 Jan 775.00 (AAPL1517A775-4),14.20,0.0,10.85,11.70,0,71,15 Jan 775.00 (AAPL1517M775-4),0.0,0.0,247.45,250.05,0,0,
15 Jan 775.00 (AAPL1517A775-8),7.85,0.0,10.85,11.70,0,71,15 Jan 775.00 (AAPL1517M775-8),0.0,0.0,247.45,250.05,0,0,
15 Jan 775.00 (AAPL1517A775-A),7.85,0.0,10.85,11.70,0,71,15 Jan 775.00 (AAPL1517M775-A),0.0,0.0,247.45,250.05,0,0,
15 Jan 775.00 (AAPL1517A775-B),7.85,0.0,10.85,11.70,0,71,15 Jan 775.00 (AAPL1517M775-B),0.0,0.0,247.45,250.00,0,0,
15 Jan 775.00 (AAPL1517A775-E),10.50,0.0,10.85,11.70,0,71,15 Jan 775.00 (AAPL1517M775-E),0.0,0.0,247.45,250.05,0,0,
15 Jan 775.00 (AAPL1517A775-I),7.85,0.0,10.85,11.70,0,71,15 Jan 775.00 (AAPL1517M775-I),0.0,0.0,247.25,250.90,0,0,
15 Jan 775.00 (AAPL1517A775-J),7.85,0.0,10.85,11.70,0,71,15 Jan 775.00 (AAPL1517M775-J),0.0,0.0,247.45,250.05,0,0,
15 Jan 775.00 (AAPL1517A775-O),7.85,0.0,10.85,11.70,0,71,15 Jan 775.00 (AAPL1517M775-O),0.0,0.0,247.45,250.00,0,0,
15 Jan 775.00 (AAPL1517A775-P),7.85,0.0,10.85,11.70,0,71,15 Jan 775.00 (AAPL1517M775-P),0.0,0.0,247.45,250.00,0,0,
15 Jan 775.00 (AAPL1517A775-S),0.0,0.0,10.85,11.70,0,71,15 Jan 775.00 (AAPL1517M775-S),0.0,0.0,247.45,250.05,0,0,
15 Jan 775.00 (AAPL1517A775-X),7.85,0.0,10.85,11.70,0,71,15 Jan 775.00 (AAPL1517M775-X),0.0,0.0,247.45,250.05,0,0,
15 Jan 775.00 (AAPL1517A775-Y),7.85,0.0,10.85,11.70,0,71,15 Jan 775.00 (AAPL1517M775-Y),0.0,0.0,247.45,250.00,0,0,
15 Jan 780.00 (AAPL1517A780),13.70,0.0,10.45,11.15,0,284,15 Jan 780.00 (AAPL1517M780),267.15,0.0,252.30,254.55,0,24,
15 Jan 780.00 (AAPL1517A780-4),8.00,0.0,10.45,11.15,0,284,15 Jan 780.00 (AAPL1517M780-4),0.0,0.0,252.30,254.55,0,24,
15 Jan 780.00 (AAPL1517A780-8),13.23,0.0,10.45,11.15,0,284,15 Jan 780.00 (AAPL1517M780-8),331.30,0.0,252.30,255.00,0,24,
15 Jan 780.00 (AAPL1517A780-A),14.00,0.0,10.45,11.15,0,284,15 Jan 780.00 (AAPL1517M780-A),0.0,0.0,252.30,254.55,0,24,
15 Jan 780.00 (AAPL1517A780-B),7.85,0.0,10.55,11.15,0,284,15 Jan 780.00 (AAPL1517M780-B),0.0,0.0,252.30,254.55,0,24,
15 Jan 780.00 (AAPL1517A780-E),7.85,0.0,10.45,11.15,0,284,15 Jan 780.00 (AAPL1517M780-E),267.15,0.0,252.30,255.00,0,24,
15 Jan 780.00 (AAPL1517A780-I),7.85,0.0,10.55,11.15,0,284,15 Jan 780.00 (AAPL1517M780-I),0.0,0.0,251.75,255.55,0,24,
15 Jan 780.00 (AAPL1517A780-J),7.85,0.0,10.45,11.15,0,284,15 Jan 780.00 (AAPL1517M780-J),0.0,0.0,252.30,255.00,0,24,
15 Jan 780.00 (AAPL1517A780-O),13.70,0.0,10.55,11.15,0,284,15 Jan 780.00 (AAPL1517M780-O),0.0,0.0,252.30,254.55,0,24,
15 Jan 780.00 (AAPL1517A780-P),11.70,0.0,10.55,11.15,0,284,15 Jan 780.00 (AAPL1517M780-P),0.0,0.0,0.0,0.0,0,24,
15 Jan 780.00 (AAPL1517A780-S),14.10,0.0,10.45,11.15,0,284,15 Jan 780.00 (AAPL1517M780-S),0.0,0.0,252.30,254.55,0,24,
15 Jan 780.00 (AAPL1517A780-X),10.50,0.0,10.45,11.15,0,284,15 Jan 780.00 (AAPL1517M780-X),199.45,0.0,252.30,255.00,0,24,
15 Jan 780.00 (AAPL1517A780-Y),7.75,0.0,10.55,11.15,0,284,15 Jan 780.00 (AAPL1517M780-Y),0.0,0.0,251.55,254.55,0,24,
15 Jan 785.00 (AAPL1517A785),11.50,0.0,10.10,11.00,0,28,15 Jan 785.00 (AAPL1517M785),271.65,0.0,256.60,259.35,0,89,
15 Jan 785.00 (AAPL1517A785-4),0.0,0.0,10.10,11.00,0,28,15 Jan 785.00 (AAPL1517M785-4),0.0,0.0,256.60,259.35,0,89,
15 Jan 785.00 (AAPL1517A785-8),7.35,0.0,10.10,11.00,0,28,15 Jan 785.00 (AAPL1517M785-8),271.65,0.0,256.60,259.35,0,89,
15 Jan 785.00 (AAPL1517A785-A),13.75,0.0,10.10,11.00,0,28,15 Jan 785.00 (AAPL1517M785-A),271.65,0.0,256.60,259.35,0,89,
15 Jan 785.00 (AAPL1517A785-B),0.0,0.0,10.10,11.00,0,28,15 Jan 785.00 (AAPL1517M785-B),280.55,0.0,257.45,259.55,0,89,
15 Jan 785.00 (AAPL1517A785-E),10.30,0.0,10.10,11.00,0,28,15 Jan 785.00 (AAPL1517M785-E),271.65,0.0,256.60,259.35,0,89,
15 Jan 785.00 (AAPL1517A785-I),9.15,0.0,10.10,11.00,0,28,15 Jan 785.00 (AAPL1517M785-I),280.45,0.0,256.40,260.15,0,89,
15 Jan 785.00 (AAPL1517A785-J),0.0,0.0,9.70,12.10,0,28,15 Jan 785.00 (AAPL1517M785-J),271.65,0.0,256.60,259.35,0,89,
15 Jan 785.00 (AAPL1517A785-O),0.0,0.0,10.10,11.00,0,28,15 Jan 785.00 (AAPL1517M785-O),280.55,0.0,256.60,259.35,0,89,
15 Jan 785.00 (AAPL1517A785-P),8.35,0.0,10.10,11.00,0,28,15 Jan 785.00 (AAPL1517M785-P),280.45,0.0,0.0,0.0,0,89,
15 Jan 785.00 (AAPL1517A785-S),11.50,0.0,10.10,11.00,0,28,15 Jan 785.00 (AAPL1517M785-S),280.45,0.0,256.60,259.35,0,89,
15 Jan 785.00 (AAPL1517A785-X),0.0,0.0,10.10,11.00,0,28,15 Jan 785.00 (AAPL1517M785-X),271.65,0.0,256.60,259.35,0,89,
15 Jan 785.00 (AAPL1517A785-Y),0.0,0.0,10.10,11.00,0,28,15 Jan 785.00 (AAPL1517M785-Y),271.65,0.0,256.55,259.55,0,89,
15 Jan 790.00 (AAPL1517A790),10.60,0.0,9.70,10.50,0,1925,15 Jan 790.00 (AAPL1517M790),278.30,0.0,261.40,263.95,0,53,
15 Jan 790.00 (AAPL1517A790-4),10.70,0.0,9.70,10.50,0,1925,15 Jan 790.00 (AAPL1517M790-4),0.0,0.0,261.40,263.95,0,53,
15 Jan 790.00 (AAPL1517A790-8),13.09,0.0,9.70,10.50,0,1925,15 Jan 790.00 (AAPL1517M790-8),312.25,0.0,261.40,263.95,0,53,
15 Jan 790.00 (AAPL1517A790-A),6.80,0.0,9.70,10.50,0,1925,15 Jan 790.00 (AAPL1517M790-A),279.70,0.0,261.40,263.95,0,53,
15 Jan 790.00 (AAPL1517A790-B),10.25,0.0,9.70,10.50,0,1925,15 Jan 790.00 (AAPL1517M790-B),274.60,0.0,262.05,264.20,0,53,
15 Jan 790.00 (AAPL1517A790-E),11.80,0.0,9.70,10.50,0,1925,15 Jan 790.00 (AAPL1517M790-E),274.60,0.0,261.40,263.95,0,53,
15 Jan 790.00 (AAPL1517A790-I),10.05,0.0,9.70,10.50,0,1925,15 Jan 790.00 (AAPL1517M790-I),380.30,0.0,260.90,264.80,0,53,
15 Jan 790.00 (AAPL1517A790-J),10.25,0.0,9.70,10.50,0,1925,15 Jan 790.00 (AAPL1517M790-J),278.30,0.0,261.40,263.95,0,53,
15 Jan 790.00 (AAPL1517A790-O),10.60,0.0,9.70,10.50,0,1925,15 Jan 790.00 (AAPL1517M790-O),272.50,0.0,261.25,264.20,0,53,
15 Jan 790.00 (AAPL1517A790-P),10.90,0.0,9.70,10.50,0,1925,15 Jan 790.00 (AAPL1517M790-P),278.30,0.0,261.25,264.20,0,53,
15 Jan 790.00 (AAPL1517A790-S),10.60,0.0,9.70,10.50,0,1925,15 Jan 790.00 (AAPL1517M790-S),0.0,0.0,261.40,263.95,0,53,
15 Jan 790.00 (AAPL1517A790-X),7.60,0.0,9.70,10.50,0,1925,15 Jan 790.00 (AAPL1517M790-X),278.30,0.0,261.40,263.95,0,53,
15 Jan 790.00 (AAPL1517A790-Y),10.25,0.0,9.70,10.50,0,1925,15 Jan 790.00 (AAPL1517M790-Y),274.60,0.0,260.60,263.95,0,53,
15 Jan 795.00 (AAPL1517A795),0.0,0.0,9.35,10.05,0,0,15 Jan 795.00 (AAPL1517M795),259.40,0.0,266.25,268.15,0,1,
15 Jan 795.00 (AAPL1517A795-4),0.0,0.0,9.35,10.05,0,0,15 Jan 795.00 (AAPL1517M795-4),0.0,0.0,266.25,268.15,0,1,
15 Jan 795.00 (AAPL1517A795-8),0.0,0.0,9.35,10.05,0,0,15 Jan 795.00 (AAPL1517M795-8),0.0,0.0,266.25,268.15,0,1,
15 Jan 795.00 (AAPL1517A795-A),0.0,0.0,9.35,10.05,0,0,15 Jan 795.00 (AAPL1517M795-A),0.0,0.0,266.25,268.15,0,1,
15 Jan 795.00 (AAPL1517A795-B),0.0,0.0,9.35,10.05,0,0,15 Jan 795.00 (AAPL1517M795-B),0.0,0.0,265.85,268.15,0,1,
15 Jan 795.00 (AAPL1517A795-E),0.0,0.0,9.35,10.05,0,0,15 Jan 795.00 (AAPL1517M795-E),0.0,0.0,266.25,268.15,0,1,
15 Jan 795.00 (AAPL1517A795-I),0.0,0.0,9.35,10.05,0,0,15 Jan 795.00 (AAPL1517M795-I),0.0,0.0,265.55,269.45,0,1,
15 Jan 795.00 (AAPL1517A795-J),0.0,0.0,9.35,10.05,0,0,15 Jan 795.00 (AAPL1517M795-J),0.0,0.0,266.25,268.15,0,1,
15 Jan 795.00 (AAPL1517A795-O),0.0,0.0,9.35,10.05,0,0,15 Jan 795.00 (AAPL1517M795-O),0.0,0.0,265.85,268.15,0,1,
15 Jan 795.00 (AAPL1517A795-P),0.0,0.0,9.35,10.05,0,0,15 Jan 795.00 (AAPL1517M795-P),259.40,0.0,266.25,268.15,0,1,
15 Jan 795.00 (AAPL1517A795-S),0.0,0.0,9.35,10.05,0,0,15 Jan 795.00 (AAPL1517M795-S),0.0,0.0,266.25,268.15,0,1,
15 Jan 795.00 (AAPL1517A795-X),0.0,0.0,9.35,10.05,0,0,15 Jan 795.00 (AAPL1517M795-X),0.0,0.0,266.25,268.15,0,1,
15 Jan 795.00 (AAPL1517A795-Y),0.0,0.0,9.35,10.05,0,0,15 Jan 795.00 (AAPL1517M795-Y),0.0,0.0,265.20,268.15,0,1,
15 Jan 800.00 (AAPL1517A800),9.30,-0.85,9.25,9.45,148,6737,15 Jan 800.00 (AAPL1517M800),254.12,0.0,271.00,272.75,0,339,
15 Jan 800.00 (AAPL1517A800-4),9.60,-0.55,9.00,9.90,57,6737,15 Jan 800.00 (AAPL1517M800-4),394.65,0.0,271.00,272.75,0,339,
15 Jan 800.00 (AAPL1517A800-8),9.70,-0.39,9.00,9.90,26,6737,15 Jan 800.00 (AAPL1517M800-8),293.20,0.0,271.00,272.75,0,339,
15 Jan 800.00 (AAPL1517A800-A),9.70,-0.30,9.00,9.90,5,6737,15 Jan 800.00 (AAPL1517M800-A),254.12,0.0,271.00,272.75,0,339,
15 Jan 800.00 (AAPL1517A800-B),9.65,-2.35,8.95,9.90,1,6737,15 Jan 800.00 (AAPL1517M800-B),381.99,0.0,270.45,272.75,0,339,
15 Jan 800.00 (AAPL1517A800-E),9.70,-0.45,9.00,9.90,5,6737,15 Jan 800.00 (AAPL1517M800-E),290.35,0.0,271.00,272.75,0,339,
15 Jan 800.00 (AAPL1517A800-I),10.75,0.0,9.00,9.85,0,6737,15 Jan 800.00 (AAPL1517M800-I),373.40,0.0,270.15,274.05,0,339,
15 Jan 800.00 (AAPL1517A800-J),9.40,0.0,7.65,11.75,0,6737,15 Jan 800.00 (AAPL1517M800-J),293.20,0.0,271.00,272.75,0,339,
15 Jan 800.00 (AAPL1517A800-O),9.75,0.0,9.25,9.45,0,6737,15 Jan 800.00 (AAPL1517M800-O),293.20,0.0,270.45,272.75,0,339,
15 Jan 800.00 (AAPL1517A800-P),9.30,-0.50,9.00,9.85,4,6737,15 Jan 800.00 (AAPL1517M800-P),272.65,0.0,270.45,272.75,0,339,
15 Jan 800.00 (AAPL1517A800-S),9.50,-0.50,9.00,9.85,48,6737,15 Jan 800.00 (AAPL1517M800-S),301.30,0.0,271.00,272.75,0,339,
15 Jan 800.00 (AAPL1517A800-X),9.74,-0.06,9.00,9.90,2,6737,15 Jan 800.00 (AAPL1517M800-X),294.40,0.0,271.00,272.75,0,339,
15 Jan 800.00 (AAPL1517A800-Y),12.00,0.0,9.00,9.85,0,6737,15 Jan 800.00 (AAPL1517M800-Y),326.35,0.0,270.45,272.75,0,339,
15 Jan 805.00 (AAPL1517A805),11.80,0.0,8.70,9.25,0,2,15 Jan 805.00 (AAPL1517M805),278.60,0.0,275.60,277.65,0,2,
15 Jan 805.00 (AAPL1517A805-4),11.80,0.0,8.70,9.25,0,2,15 Jan 805.00 (AAPL1517M805-4),0.0,0.0,275.60,277.65,0,2,
15 Jan 805.00 (AAPL1517A805-8),0.0,0.0,8.70,9.25,0,2,15 Jan 805.00 (AAPL1517M805-8),0.0,0.0,275.60,277.65,0,2,
15 Jan 805.00 (AAPL1517A805-A),0.0,0.0,8.70,9.25,0,2,15 Jan 805.00 (AAPL1517M805-A),0.0,0.0,274.25,277.65,0,2,
15 Jan 805.00 (AAPL1517A805-B),0.0,0.0,8.70,9.25,0,2,15 Jan 805.00 (AAPL1517M805-B),0.0,0.0,274.70,277.65,0,2,
15 Jan 805.00 (AAPL1517A805-E),0.0,0.0,8.70,9.25,0,2,15 Jan 805.00 (AAPL1517M805-E),0.0,0.0,275.60,277.65,0,2,
15 Jan 805.00 (AAPL1517A805-I),0.0,0.0,8.70,9.25,0,2,15 Jan 805.00 (AAPL1517M805-I),0.0,0.0,274.80,278.80,0,2,
15 Jan 805.00 (AAPL1517A805-J),0.0,0.0,8.70,9.25,0,2,15 Jan 805.00 (AAPL1517M805-J),0.0,0.0,275.60,277.65,0,2,
15 Jan 805.00 (AAPL1517A805-O),11.80,0.0,8.70,9.25,0,2,15 Jan 805.00 (AAPL1517M805-O),0.0,0.0,275.15,277.65,0,2,
15 Jan 805.00 (AAPL1517A805-P),0.0,0.0,8.70,9.25,0,2,15 Jan 805.00 (AAPL1517M805-P),278.60,0.0,274.95,277.65,0,2,
15 Jan 805.00 (AAPL1517A805-S),10.90,0.0,8.70,9.25,0,2,15 Jan 805.00 (AAPL1517M805-S),0.0,0.0,274.55,277.65,0,2,
15 Jan 805.00 (AAPL1517A805-X),0.0,0.0,8.70,9.25,0,2,15 Jan 805.00 (AAPL1517M805-X),0.0,0.0,275.60,277.65,0,2,
15 Jan 805.00 (AAPL1517A805-Y),0.0,0.0,8.70,11.50,0,2,15 Jan 805.00 (AAPL1517M805-Y),0.0,0.0,274.90,277.70,0,2,
15 Jan 810.00 (AAPL1517A810),9.25,-0.40,8.35,8.90,11,805,15 Jan 810.00 (AAPL1517M810),280.05,0.0,279.80,282.50,0,36,
15 Jan 810.00 (AAPL1517A810-4),13.00,0.0,8.35,8.90,0,805,15 Jan 810.00 (AAPL1517M810-4),0.0,0.0,279.80,282.50,0,36,
15 Jan 810.00 (AAPL1517A810-8),9.65,0.0,8.35,8.90,0,805,15 Jan 810.00 (AAPL1517M810-8),304.25,0.0,279.80,282.50,0,36,
15 Jan 810.00 (AAPL1517A810-A),9.65,0.0,8.35,8.90,0,805,15 Jan 810.00 (AAPL1517M810-A),304.25,0.0,279.80,282.50,0,36,
15 Jan 810.00 (AAPL1517A810-B),10.00,0.0,8.35,8.90,0,805,15 Jan 810.00 (AAPL1517M810-B),280.05,0.0,279.80,282.50,0,36,
15 Jan 810.00 (AAPL1517A810-E),9.60,0.0,8.35,8.90,0,805,15 Jan 810.00 (AAPL1517M810-E),0.0,0.0,279.80,282.50,0,36,
15 Jan 810.00 (AAPL1517A810-I),6.30,0.0,8.35,8.90,0,805,15 Jan 810.00 (AAPL1517M810-I),326.00,0.0,279.40,283.45,0,36,
15 Jan 810.00 (AAPL1517A810-J),6.30,0.0,8.35,8.90,0,805,15 Jan 810.00 (AAPL1517M810-J),304.25,0.0,279.80,282.50,0,36,
15 Jan 810.00 (AAPL1517A810-O),9.25,-0.25,8.35,8.90,11,805,15 Jan 810.00 (AAPL1517M810-O),0.0,0.0,279.80,282.75,0,36,
15 Jan 810.00 (AAPL1517A810-P),10.00,0.0,8.35,8.90,0,805,15 Jan 810.00 (AAPL1517M810-P),307.15,0.0,0.0,0.0,0,36,
15 Jan 810.00 (AAPL1517A810-S),10.80,0.0,8.35,8.90,0,805,15 Jan 810.00 (AAPL1517M810-S),0.0,0.0,279.80,282.50,0,36,
15 Jan 810.00 (AAPL1517A810-X),10.65,0.0,8.35,8.90,0,805,15 Jan 810.00 (AAPL1517M810-X),304.25,0.0,279.80,282.50,0,36,
15 Jan 810.00 (AAPL1517A810-Y),6.35,0.0,8.35,10.55,0,805,15 Jan 810.00 (AAPL1517M810-Y),0.0,0.0,279.10,282.50,0,36,
15 Jan 815.00 (AAPL1517A815),0.0,0.0,8.10,8.95,0,0,15 Jan 815.00 (AAPL1517M815),0.0,0.0,284.45,287.70,0,0,
15 Jan 815.00 (AAPL1517A815-4),0.0,0.0,8.10,8.95,0,0,15 Jan 815.00 (AAPL1517M815-4),0.0,0.0,284.45,287.70,0,0,
15 Jan 815.00 (AAPL1517A815-8),0.0,0.0,8.10,8.95,0,0,15 Jan 815.00 (AAPL1517M815-8),0.0,0.0,284.45,287.70,0,0,
15 Jan 815.00 (AAPL1517A815-A),0.0,0.0,8.10,8.95,0,0,15 Jan 815.00 (AAPL1517M815-A),0.0,0.0,284.45,287.70,0,0,
15 Jan 815.00 (AAPL1517A815-B),0.0,0.0,8.05,9.00,0,0,15 Jan 815.00 (AAPL1517M815-B),0.0,0.0,284.40,287.75,0,0,
15 Jan 815.00 (AAPL1517A815-E),0.0,0.0,8.10,8.95,0,0,15 Jan 815.00 (AAPL1517M815-E),0.0,0.0,284.45,287.70,0,0,
15 Jan 815.00 (AAPL1517A815-I),0.0,0.0,8.10,8.95,0,0,15 Jan 815.00 (AAPL1517M815-I),0.0,0.0,284.20,288.15,0,0,
15 Jan 815.00 (AAPL1517A815-J),0.0,0.0,7.80,10.05,0,0,15 Jan 815.00 (AAPL1517M815-J),0.0,0.0,284.45,287.70,0,0,
15 Jan 815.00 (AAPL1517A815-O),0.0,0.0,8.10,8.95,0,0,15 Jan 815.00 (AAPL1517M815-O),0.0,0.0,283.50,287.75,0,0,
15 Jan 815.00 (AAPL1517A815-P),0.0,0.0,8.10,8.95,0,0,15 Jan 815.00 (AAPL1517M815-P),0.0,0.0,284.45,287.70,0,0,
15 Jan 815.00 (AAPL1517A815-S),0.0,0.0,8.10,8.95,0,0,15 Jan 815.00 (AAPL1517M815-S),0.0,0.0,284.45,287.75,0,0,
15 Jan 815.00 (AAPL1517A815-X),0.0,0.0,8.10,8.95,0,0,15 Jan 815.00 (AAPL1517M815-X),0.0,0.0,284.45,287.70,0,0,
15 Jan 815.00 (AAPL1517A815-Y),0.0,0.0,7.00,10.90,0,0,15 Jan 815.00 (AAPL1517M815-Y),0.0,0.0,284.45,287.70,0,0,
15 Jan 820.00 (AAPL1517A820),10.00,0.0,7.80,8.65,0,262,15 Jan 820.00 (AAPL1517M820),269.30,0.0,289.60,291.40,0,108,
15 Jan 820.00 (AAPL1517A820-4),10.00,0.0,7.80,8.65,0,262,15 Jan 820.00 (AAPL1517M820-4),0.0,0.0,289.60,291.40,0,108,
15 Jan 820.00 (AAPL1517A820-8),7.60,0.0,7.80,8.65,0,262,15 Jan 820.00 (AAPL1517M820-8),313.80,0.0,289.60,291.40,0,108,
15 Jan 820.00 (AAPL1517A820-A),7.65,0.0,7.80,8.65,0,262,15 Jan 820.00 (AAPL1517M820-A),308.65,0.0,289.60,291.40,0,108,
15 Jan 820.00 (AAPL1517A820-B),8.80,0.0,7.80,8.65,0,262,15 Jan 820.00 (AAPL1517M820-B),383.75,0.0,288.70,291.40,0,108,
15 Jan 820.00 (AAPL1517A820-E),8.85,0.0,7.80,8.65,0,262,15 Jan 820.00 (AAPL1517M820-E),313.80,0.0,289.60,291.40,0,108,
15 Jan 820.00 (AAPL1517A820-I),7.00,0.0,7.80,8.65,0,262,15 Jan 820.00 (AAPL1517M820-I),308.10,0.0,288.75,292.85,0,108,
