AAPL (APPLE INC),483.5696,+0.1596,
Oct 04 2013 @ 16:14 ET,Bid,483.55,Ask,483.57,Size,1x11,Vol,8802537,
Calls,Last Sale,Net,Bid,Ask,Vol,Open Int,Puts,Last Sale,Net,Bid,Ask,Vol,Open Int,
14 Jul 515.00 (AAPL1419G515-E),0.0,0.0,34.20,34.55,0,7,14 Jul 515.00 (AAPL1419S515-E),0.0,0.0,72.25,72.65,0,8,
14 Jul 515.00 (AAPL1419G515-I),38.35,0.0,33.90,34.65,0,7,14 Jul 515.00 (AAPL1419S515-I),0.0,0.0,72.25,72.75,0,8,
14 Jul 515.00 (AAPL1419G515-J),0.0,0.0,33.85,34.55,0,7,14 Jul 515.00 (AAPL1419S515-J),0.0,0.0,72.25,72.65,0,8,
14 Jul 515.00 (AAPL1419G515-O),0.0,0.0,33.90,34.70,0,7,14 Jul 515.00 (AAPL1419S515-O),0.0,0.0,72.10,72.70,0,8,
14 Jul 515.00 (AAPL1419G515-P),0.0,0.0,34.20,34.55,0,7,14 Jul 515.00 (AAPL1419S515-P),0.0,0.0,72.25,72.70,0,8,
14 Jul 515.00 (AAPL1419G515-S),0.0,0.0,34.00,34.65,0,7,14 Jul 515.00 (AAPL1419S515-S),0.0,0.0,72.25,72.75,0,8,
14 Jul 515.00 (AAPL1419G515-X),36.35,0.0,34.10,34.55,0,7,14 Jul 515.00 (AAPL1419S515-X),0.0,0.0,72.25,72.70,0,8,
14 Jul 515.00 (AAPL1419G515-Y),38.90,0.0,34.15,34.55,0,7,14 Jul 515.00 (AAPL1419S515-Y),0.0,0.0,71.75,72.65,0,8,
14 Jul 515.00 (AAPL71419G515),0.0,0.0,34.15,34.55,0,0,14 Jul 515.00 (AAPL71419S515),0.0,0.0,72.25,72.70,0,0,
14 Jul 515.00 (AAPL71419G515-4),0.0,0.0,34.10,34.60,0,0,14 Jul 515.00 (AAPL71419S515-4),0.0,0.0,72.25,72.75,0,0,
14 Jul 515.00 (AAPL71419G515-8),0.0,0.0,33.90,34.55,0,0,14 Jul 515.00 (AAPL71419S515-8),0.0,0.0,72.05,73.85,0,0,
14 Jul 515.00 (AAPL71419G515-A),0.0,0.0,34.10,34.50,0,0,14 Jul 515.00 (AAPL71419S515-A),0.0,0.0,72.25,72.70,0,0,
14 Jul 515.00 (AAPL71419G515-B),0.0,0.0,34.05,34.50,0,0,14 Jul 515.00 (AAPL71419S515-B),0.0,0.0,72.20,72.70,0,0,
14 Jul 515.00 (AAPL71419G515-E),0.0,0.0,34.10,34.50,0,0,14 Jul 515.00 (AAPL71419S515-E),0.0,0.0,72.25,72.75,0,0,
14 Jul 515.00 (AAPL71419G515-I),0.0,0.0,34.10,34.65,0,0,14 Jul 515.00 (AAPL71419S515-I),0.0,0.0,72.20,72.70,0,0,
14 Jul 515.00 (AAPL71419G515-J),0.0,0.0,0.0,0.0,0,0,14 Jul 515.00 (AAPL71419S515-J),0.0,0.0,0.0,0.0,0,0,
14 Jul 515.00 (AAPL71419G515-O),0.0,0.0,34.10,34.60,0,0,14 Jul 515.00 (AAPL71419S515-O),0.0,0.0,72.25,72.75,0,0,
14 Jul 515.00 (AAPL71419G515-P),0.0,0.0,34.15,34.55,0,0,14 Jul 515.00 (AAPL71419S515-P),0.0,0.0,72.25,72.75,0,0,
14 Jul 515.00 (AAPL71419G515-S),0.0,0.0,34.10,34.70,0,0,14 Jul 515.00 (AAPL71419S515-S),0.0,0.0,72.10,72.75,0,0,
14 Jul 515.00 (AAPL71419G515-X),0.0,0.0,34.10,34.60,0,0,14 Jul 515.00 (AAPL71419S515-X),0.0,0.0,72.15,72.75,0,0,
14 Jul 515.00 (AAPL71419G515-Y),0.0,0.0,33.65,35.15,0,0,14 Jul 515.00 (AAPL71419S515-Y),0.0,0.0,71.65,72.70,0,0,
14 Jul 520.00 (AAPL1419G520),31.14,-1.31,32.45,32.80,10,49,14 Jul 520.00 (AAPL1419S520),77.27,0.0,75.55,76.00,0,46,
14 Jul 520.00 (AAPL1419G520-4),0.0,0.0,32.45,32.85,0,49,14 Jul 520.00 (AAPL1419S520-4),0.0,0.0,75.55,76.05,0,46,
14 Jul 520.00 (AAPL1419G520-8),31.14,-1.31,32.45,32.85,10,49,14 Jul 520.00 (AAPL1419S520-8),0.0,0.0,75.55,76.05,0,46,
14 Jul 520.00 (AAPL1419G520-A),36.90,0.0,32.55,32.85,0,49,14 Jul 520.00 (AAPL1419S520-A),0.0,0.0,75.55,76.05,0,46,
14 Jul 520.00 (AAPL1419G520-B),0.0,0.0,32.15,32.85,0,49,14 Jul 520.00 (AAPL1419S520-B),0.0,0.0,75.55,76.00,0,46,
14 Jul 520.00 (AAPL1419G520-E),35.55,0.0,32.45,32.85,0,49,14 Jul 520.00 (AAPL1419S520-E),72.35,0.0,75.55,76.00,0,46,
14 Jul 520.00 (AAPL1419G520-I),0.0,0.0,32.20,33.05,0,49,14 Jul 520.00 (AAPL1419S520-I),77.27,0.0,75.50,76.05,0,46,
14 Jul 520.00 (AAPL1419G520-J),0.0,0.0,32.15,32.85,0,49,14 Jul 520.00 (AAPL1419S520-J),0.0,0.0,75.05,76.00,0,46,
14 Jul 520.00 (AAPL1419G520-O),0.0,0.0,32.20,33.10,0,49,14 Jul 520.00 (AAPL1419S520-O),74.00,0.0,75.50,76.10,0,46,
14 Jul 520.00 (AAPL1419G520-P),31.40,0.0,32.20,32.85,0,49,14 Jul 520.00 (AAPL1419S520-P),0.0,0.0,75.50,76.05,0,46,
14 Jul 520.00 (AAPL1419G520-S),0.0,0.0,32.40,32.90,0,49,14 Jul 520.00 (AAPL1419S520-S),71.85,0.0,75.35,76.05,0,46,
14 Jul 520.00 (AAPL1419G520-X),0.0,0.0,32.45,32.85,0,49,14 Jul 520.00 (AAPL1419S520-X),0.0,0.0,75.55,76.05,0,46,
14 Jul 520.00 (AAPL1419G520-Y),36.80,0.0,32.45,32.85,0,49,14 Jul 520.00 (AAPL1419S520-Y),76.05,0.0,75.55,76.00,0,46,
14 Jul 520.00 (AAPL71419G520),0.0,0.0,32.55,32.90,0,0,14 Jul 520.00 (AAPL71419S520),0.0,0.0,75.60,76.05,0,0,
14 Jul 520.00 (AAPL71419G520-4),0.0,0.0,32.00,33.45,0,0,14 Jul 520.00 (AAPL71419S520-4),0.0,0.0,75.60,76.10,0,0,
14 Jul 520.00 (AAPL71419G520-8),0.0,0.0,32.15,33.00,0,0,14 Jul 520.00 (AAPL71419S520-8),0.0,0.0,75.60,78.75,0,0,
14 Jul 520.00 (AAPL71419G520-A),0.0,0.0,32.55,32.90,0,0,14 Jul 520.00 (AAPL71419S520-A),0.0,0.0,75.60,76.05,0,0,
14 Jul 520.00 (AAPL71419G520-B),0.0,0.0,32.45,32.85,0,0,14 Jul 520.00 (AAPL71419S520-B),0.0,0.0,75.55,76.05,0,0,
14 Jul 520.00 (AAPL71419G520-E),0.0,0.0,32.55,33.00,0,0,14 Jul 520.00 (AAPL71419S520-E),0.0,0.0,75.60,76.10,0,0,
14 Jul 520.00 (AAPL71419G520-I),0.0,0.0,32.50,32.95,0,0,14 Jul 520.00 (AAPL71419S520-I),0.0,0.0,75.60,76.10,0,0,
14 Jul 520.00 (AAPL71419G520-J),0.0,0.0,0.0,0.0,0,0,14 Jul 520.00 (AAPL71419S520-J),0.0,0.0,0.0,0.0,0,0,
14 Jul 520.00 (AAPL71419G520-O),0.0,0.0,32.50,33.00,0,0,14 Jul 520.00 (AAPL71419S520-O),0.0,0.0,75.60,76.10,0,0,
14 Jul 520.00 (AAPL71419G520-P),0.0,0.0,32.55,32.90,0,0,14 Jul 520.00 (AAPL71419S520-P),0.0,0.0,75.60,76.10,0,0,
14 Jul 520.00 (AAPL71419G520-S),0.0,0.0,32.50,33.10,0,0,14 Jul 520.00 (AAPL71419S520-S),0.0,0.0,75.60,76.15,0,0,
14 Jul 520.00 (AAPL71419G520-X),0.0,0.0,32.50,33.00,0,0,14 Jul 520.00 (AAPL71419S520-X),0.0,0.0,75.60,76.10,0,0,
14 Jul 520.00 (AAPL71419G520-Y),0.0,0.0,32.15,33.50,0,0,14 Jul 520.00 (AAPL71419S520-Y),0.0,0.0,75.00,76.05,0,0,
14 Jul 525.00 (AAPL1419G525),31.50,0.0,30.70,31.30,0,17,14 Jul 525.00 (AAPL1419S525),80.17,+1.72,78.95,79.35,5,1,
14 Jul 525.00 (AAPL1419G525-4),0.0,0.0,30.85,31.30,0,17,14 Jul 525.00 (AAPL1419S525-4),0.0,0.0,78.95,79.45,0,1,
14 Jul 525.00 (AAPL1419G525-8),32.10,0.0,30.90,31.30,0,17,14 Jul 525.00 (AAPL1419S525-8),78.45,0.0,78.90,79.50,0,1,
14 Jul 525.00 (AAPL1419G525-A),31.00,0.0,30.60,31.30,0,17,14 Jul 525.00 (AAPL1419S525-A),0.0,0.0,78.95,79.45,0,1,
14 Jul 525.00 (AAPL1419G525-B),0.0,0.0,30.55,31.50,0,17,14 Jul 525.00 (AAPL1419S525-B),0.0,0.0,78.90,79.45,0,1,
14 Jul 525.00 (AAPL1419G525-E),34.70,0.0,30.55,31.30,0,17,14 Jul 525.00 (AAPL1419S525-E),80.17,0.0,78.95,79.35,5,1,
14 Jul 525.00 (AAPL1419G525-I),33.25,0.0,30.60,31.50,0,17,14 Jul 525.00 (AAPL1419S525-I),0.0,0.0,78.95,79.50,0,1,
14 Jul 525.00 (AAPL1419G525-J),0.0,0.0,30.55,31.80,0,17,14 Jul 525.00 (AAPL1419S525-J),0.0,0.0,78.90,79.45,0,1,
14 Jul 525.00 (AAPL1419G525-O),31.50,0.0,30.70,31.50,0,17,14 Jul 525.00 (AAPL1419S525-O),0.0,0.0,78.95,79.50,0,1,
14 Jul 525.00 (AAPL1419G525-P),0.0,0.0,31.00,31.30,0,17,14 Jul 525.00 (AAPL1419S525-P),0.0,0.0,78.95,79.50,0,1,
14 Jul 525.00 (AAPL1419G525-S),0.0,0.0,30.60,31.35,0,17,14 Jul 525.00 (AAPL1419S525-S),0.0,0.0,78.90,79.50,0,1,
14 Jul 525.00 (AAPL1419G525-X),36.10,0.0,30.90,31.30,0,17,14 Jul 525.00 (AAPL1419S525-X),0.0,0.0,78.90,79.50,0,1,
14 Jul 525.00 (AAPL1419G525-Y),0.0,0.0,30.55,31.75,0,17,14 Jul 525.00 (AAPL1419S525-Y),0.0,0.0,78.90,79.45,0,1,
14 Jul 525.00 (AAPL71419G525),31.30,0.0,30.95,31.35,0,6,14 Jul 525.00 (AAPL71419S525),0.0,0.0,78.75,79.55,0,0,
14 Jul 525.00 (AAPL71419G525-4),0.0,0.0,30.95,31.35,0,6,14 Jul 525.00 (AAPL71419S525-4),0.0,0.0,78.70,79.60,0,0,
14 Jul 525.00 (AAPL71419G525-8),0.0,0.0,30.70,31.40,0,6,14 Jul 525.00 (AAPL71419S525-8),0.0,0.0,77.20,80.00,0,0,
14 Jul 525.00 (AAPL71419G525-A),31.30,0.0,30.95,31.35,0,6,14 Jul 525.00 (AAPL71419S525-A),0.0,0.0,78.75,79.55,0,0,
14 Jul 525.00 (AAPL71419G525-B),0.0,0.0,30.95,31.35,0,6,14 Jul 525.00 (AAPL71419S525-B),0.0,0.0,78.65,79.55,0,0,
14 Jul 525.00 (AAPL71419G525-E),0.0,0.0,30.95,31.35,0,6,14 Jul 525.00 (AAPL71419S525-E),0.0,0.0,78.75,79.60,0,0,
14 Jul 525.00 (AAPL71419G525-I),0.0,0.0,30.95,31.35,0,6,14 Jul 525.00 (AAPL71419S525-I),0.0,0.0,78.75,79.60,0,0,
14 Jul 525.00 (AAPL71419G525-J),0.0,0.0,0.0,0.0,0,0,14 Jul 525.00 (AAPL71419S525-J),0.0,0.0,0.0,0.0,0,0,
14 Jul 525.00 (AAPL71419G525-O),0.0,0.0,30.95,31.45,0,6,14 Jul 525.00 (AAPL71419S525-O),0.0,0.0,78.75,79.60,0,0,
14 Jul 525.00 (AAPL71419G525-P),0.0,0.0,30.90,31.30,0,6,14 Jul 525.00 (AAPL71419S525-P),0.0,0.0,78.75,79.60,0,0,
14 Jul 525.00 (AAPL71419G525-S),31.50,0.0,30.90,31.50,0,6,14 Jul 525.00 (AAPL71419S525-S),0.0,0.0,78.75,79.60,0,0,
14 Jul 525.00 (AAPL71419G525-X),0.0,0.0,30.95,31.35,0,6,14 Jul 525.00 (AAPL71419S525-X),0.0,0.0,78.75,79.60,0,0,
14 Jul 525.00 (AAPL71419G525-Y),0.0,0.0,30.70,31.30,0,6,14 Jul 525.00 (AAPL71419S525-Y),0.0,0.0,78.45,79.55,0,0,
14 Jul 530.00 (AAPL1419G530),33.05,0.0,29.50,29.80,0,31,14 Jul 530.00 (AAPL1419S530),79.11,0.0,82.50,82.95,0,4,
14 Jul 530.00 (AAPL1419G530-4),0.0,0.0,29.40,29.80,0,31,14 Jul 530.00 (AAPL1419S530-4),0.0,0.0,82.45,83.00,0,4,
14 Jul 530.00 (AAPL1419G530-8),33.05,0.0,29.20,29.80,0,31,14 Jul 530.00 (AAPL1419S530-8),0.0,0.0,82.45,83.00,0,4,
14 Jul 530.00 (AAPL1419G530-A),28.85,0.0,29.50,29.80,0,31,14 Jul 530.00 (AAPL1419S530-A),79.11,0.0,82.50,83.00,0,4,
14 Jul 530.00 (AAPL1419G530-B),0.0,0.0,29.20,29.75,0,31,14 Jul 530.00 (AAPL1419S530-B),0.0,0.0,82.45,82.95,0,4,
14 Jul 530.00 (AAPL1419G530-E),31.15,0.0,29.50,29.80,0,31,14 Jul 530.00 (AAPL1419S530-E),80.17,0.0,82.45,83.00,0,4,
14 Jul 530.00 (AAPL1419G530-I),0.0,0.0,29.20,30.00,0,31,14 Jul 530.00 (AAPL1419S530-I),0.0,0.0,82.50,83.10,0,4,
14 Jul 530.00 (AAPL1419G530-J),0.0,0.0,29.05,30.15,0,31,14 Jul 530.00 (AAPL1419S530-J),0.0,0.0,82.45,83.00,0,4,
14 Jul 530.00 (AAPL1419G530-O),0.0,0.0,29.20,30.00,0,31,14 Jul 530.00 (AAPL1419S530-O),0.0,0.0,82.45,83.10,0,4,
14 Jul 530.00 (AAPL1419G530-P),0.0,0.0,29.50,29.80,0,31,14 Jul 530.00 (AAPL1419S530-P),0.0,0.0,82.45,82.95,0,4,
14 Jul 530.00 (AAPL1419G530-S),0.0,0.0,29.45,29.80,0,31,14 Jul 530.00 (AAPL1419S530-S),0.0,0.0,82.45,83.00,0,4,
14 Jul 530.00 (AAPL1419G530-X),0.0,0.0,29.45,29.80,0,31,14 Jul 530.00 (AAPL1419S530-X),0.0,0.0,82.45,83.00,0,4,
14 Jul 530.00 (AAPL1419G530-Y),0.0,0.0,29.15,29.75,0,31,14 Jul 530.00 (AAPL1419S530-Y),0.0,0.0,82.45,82.95,0,4,
14 Jul 530.00 (AAPL71419G530),30.30,0.0,29.45,29.85,0,19,14 Jul 530.00 (AAPL71419S530),78.35,0.0,82.55,83.05,0,3,
14 Jul 530.00 (AAPL71419G530-4),0.0,0.0,29.45,29.90,0,19,14 Jul 530.00 (AAPL71419S530-4),0.0,0.0,82.55,83.15,0,3,
14 Jul 530.00 (AAPL71419G530-8),0.0,0.0,29.05,29.95,0,19,14 Jul 530.00 (AAPL71419S530-8),0.0,0.0,82.50,83.80,0,3,
14 Jul 530.00 (AAPL71419G530-A),30.30,0.0,29.45,29.85,0,19,14 Jul 530.00 (AAPL71419S530-A),78.35,0.0,82.55,83.05,0,3,
14 Jul 530.00 (AAPL71419G530-B),0.0,0.0,29.10,29.85,0,19,14 Jul 530.00 (AAPL71419S530-B),0.0,0.0,82.50,83.05,0,3,
14 Jul 530.00 (AAPL71419G530-E),0.0,0.0,29.45,29.90,0,19,14 Jul 530.00 (AAPL71419S530-E),0.0,0.0,82.55,83.15,0,3,
14 Jul 530.00 (AAPL71419G530-I),0.0,0.0,29.10,29.85,0,19,14 Jul 530.00 (AAPL71419S530-I),0.0,0.0,82.55,83.10,0,3,
14 Jul 530.00 (AAPL71419G530-J),0.0,0.0,0.0,0.0,0,0,14 Jul 530.00 (AAPL71419S530-J),0.0,0.0,0.0,0.0,0,0,
14 Jul 530.00 (AAPL71419G530-O),0.0,0.0,29.45,29.95,0,19,14 Jul 530.00 (AAPL71419S530-O),0.0,0.0,82.50,83.10,0,3,
14 Jul 530.00 (AAPL71419G530-P),0.0,0.0,29.45,29.85,0,19,14 Jul 530.00 (AAPL71419S530-P),0.0,0.0,82.55,83.15,0,3,
14 Jul 530.00 (AAPL71419G530-S),33.50,0.0,29.45,30.00,0,19,14 Jul 530.00 (AAPL71419S530-S),0.0,0.0,82.55,83.10,0,3,
14 Jul 530.00 (AAPL71419G530-X),0.0,0.0,29.45,30.00,0,19,14 Jul 530.00 (AAPL71419S530-X),0.0,0.0,82.55,83.10,0,3,
14 Jul 530.00 (AAPL71419G530-Y),0.0,0.0,29.05,29.85,0,19,14 Jul 530.00 (AAPL71419S530-Y),0.0,0.0,81.95,83.05,0,3,
14 Jul 535.00 (AAPL1419G535),27.90,-2.24,28.10,28.35,2,8,14 Jul 535.00 (AAPL1419S535),0.0,0.0,86.15,86.55,0,0,
14 Jul 535.00 (AAPL1419G535-4),0.0,0.0,27.95,28.55,0,8,14 Jul 535.00 (AAPL1419S535-4),0.0,0.0,86.15,86.75,0,0,
14 Jul 535.00 (AAPL1419G535-8),0.0,0.0,28.05,28.35,0,8,14 Jul 535.00 (AAPL1419S535-8),0.0,0.0,86.15,86.60,0,0,
14 Jul 535.00 (AAPL1419G535-A),0.0,0.0,28.10,28.35,0,8,14 Jul 535.00 (AAPL1419S535-A),0.0,0.0,86.15,86.60,0,0,
14 Jul 535.00 (AAPL1419G535-B),0.0,0.0,28.00,28.50,0,8,14 Jul 535.00 (AAPL1419S535-B),0.0,0.0,86.10,86.55,0,0,
14 Jul 535.00 (AAPL1419G535-E),27.60,-2.54,28.10,28.35,1,8,14 Jul 535.00 (AAPL1419S535-E),0.0,0.0,86.15,86.55,0,0,
14 Jul 535.00 (AAPL1419G535-I),0.0,0.0,27.90,28.55,0,8,14 Jul 535.00 (AAPL1419S535-I),0.0,0.0,86.15,86.65,0,0,
14 Jul 535.00 (AAPL1419G535-J),0.0,0.0,27.60,28.75,0,8,14 Jul 535.00 (AAPL1419S535-J),0.0,0.0,86.15,86.55,0,0,
14 Jul 535.00 (AAPL1419G535-O),29.30,0.0,27.75,28.55,0,8,14 Jul 535.00 (AAPL1419S535-O),0.0,0.0,85.90,86.60,0,0,
14 Jul 535.00 (AAPL1419G535-P),27.90,0.0,28.10,28.40,1,8,14 Jul 535.00 (AAPL1419S535-P),0.0,0.0,85.90,86.60,0,0,
14 Jul 535.00 (AAPL1419G535-S),0.0,0.0,27.90,28.60,0,8,14 Jul 535.00 (AAPL1419S535-S),0.0,0.0,86.15,86.70,0,0,
14 Jul 535.00 (AAPL1419G535-X),0.0,0.0,28.05,28.35,0,8,14 Jul 535.00 (AAPL1419S535-X),0.0,0.0,86.15,86.60,0,0,
14 Jul 535.00 (AAPL1419G535-Y),0.0,0.0,28.05,28.35,0,8,14 Jul 535.00 (AAPL1419S535-Y),0.0,0.0,86.15,86.55,0,0,
14 Jul 535.00 (AAPL71419G535),0.0,0.0,28.00,28.40,0,0,14 Jul 535.00 (AAPL71419S535),0.0,0.0,86.15,86.65,0,0,
14 Jul 535.00 (AAPL71419G535-4),0.0,0.0,28.00,28.45,0,0,14 Jul 535.00 (AAPL71419S535-4),0.0,0.0,85.85,86.75,0,0,
14 Jul 535.00 (AAPL71419G535-8),0.0,0.0,27.80,28.50,0,0,14 Jul 535.00 (AAPL71419S535-8),0.0,0.0,86.10,87.45,0,0,
14 Jul 535.00 (AAPL71419G535-A),0.0,0.0,28.00,28.40,0,0,14 Jul 535.00 (AAPL71419S535-A),0.0,0.0,86.10,86.65,0,0,
14 Jul 535.00 (AAPL71419G535-B),0.0,0.0,27.95,28.40,0,0,14 Jul 535.00 (AAPL71419S535-B),0.0,0.0,86.10,86.65,0,0,
14 Jul 535.00 (AAPL71419G535-E),0.0,0.0,28.00,28.45,0,0,14 Jul 535.00 (AAPL71419S535-E),0.0,0.0,86.15,86.75,0,0,
14 Jul 535.00 (AAPL71419G535-I),0.0,0.0,28.00,28.50,0,0,14 Jul 535.00 (AAPL71419S535-I),0.0,0.0,86.10,86.70,0,0,
14 Jul 535.00 (AAPL71419G535-J),0.0,0.0,0.0,0.0,0,0,14 Jul 535.00 (AAPL71419S535-J),0.0,0.0,0.0,0.0,0,0,
14 Jul 535.00 (AAPL71419G535-O),0.0,0.0,28.00,28.45,0,0,14 Jul 535.00 (AAPL71419S535-O),0.0,0.0,86.10,86.70,0,0,
14 Jul 535.00 (AAPL71419G535-P),0.0,0.0,28.00,28.40,0,0,14 Jul 535.00 (AAPL71419S535-P),0.0,0.0,86.15,86.70,0,0,
14 Jul 535.00 (AAPL71419G535-S),0.0,0.0,28.00,28.55,0,0,14 Jul 535.00 (AAPL71419S535-S),0.0,0.0,86.15,86.70,0,0,
14 Jul 535.00 (AAPL71419G535-X),0.0,0.0,28.00,28.50,0,0,14 Jul 535.00 (AAPL71419S535-X),0.0,0.0,86.10,86.70,0,0,
14 Jul 535.00 (AAPL71419G535-Y),0.0,0.0,27.80,28.40,0,0,14 Jul 535.00 (AAPL71419S535-Y),0.0,0.0,86.00,86.65,0,0,
14 Jul 540.00 (AAPL1419G540),27.88,0.0,26.40,27.00,0,45,14 Jul 540.00 (AAPL1419S540),91.10,0.0,89.80,90.20,0,12,
14 Jul 540.00 (AAPL1419G540-4),0.0,0.0,26.40,27.05,0,45,14 Jul 540.00 (AAPL1419S540-4),0.0,0.0,89.75,90.20,0,12,
14 Jul 540.00 (AAPL1419G540-8),31.18,0.0,26.40,27.05,0,45,14 Jul 540.00 (AAPL1419S540-8),86.15,0.0,89.75,90.20,0,12,
14 Jul 540.00 (AAPL1419G540-A),25.90,0.0,26.40,27.00,0,45,14 Jul 540.00 (AAPL1419S540-A),91.10,0.0,89.80,90.20,0,12,
14 Jul 540.00 (AAPL1419G540-B),30.62,0.0,26.70,27.05,0,45,14 Jul 540.00 (AAPL1419S540-B),0.0,0.0,89.70,90.20,0,12,
14 Jul 540.00 (AAPL1419G540-E),27.88,0.0,26.40,27.00,0,45,14 Jul 540.00 (AAPL1419S540-E),0.0,0.0,89.75,90.20,0,12,
14 Jul 540.00 (AAPL1419G540-I),29.65,0.0,26.40,27.15,0,45,14 Jul 540.00 (AAPL1419S540-I),0.0,0.0,89.75,90.30,0,12,
14 Jul 540.00 (AAPL1419G540-J),0.0,0.0,26.40,27.00,0,45,14 Jul 540.00 (AAPL1419S540-J),0.0,0.0,89.35,90.20,0,12,
14 Jul 540.00 (AAPL1419G540-O),27.90,0.0,26.40,27.20,0,45,14 Jul 540.00 (AAPL1419S540-O),0.0,0.0,89.75,90.30,0,12,
14 Jul 540.00 (AAPL1419G540-P),0.0,0.0,26.70,27.05,0,45,14 Jul 540.00 (AAPL1419S540-P),0.0,0.0,89.75,90.25,0,12,
14 Jul 540.00 (AAPL1419G540-S),29.10,0.0,26.40,27.05,0,45,14 Jul 540.00 (AAPL1419S540-S),0.0,0.0,89.75,90.25,0,12,
14 Jul 540.00 (AAPL1419G540-X),0.0,0.0,26.40,27.05,0,45,14 Jul 540.00 (AAPL1419S540-X),0.0,0.0,89.75,90.20,0,12,
14 Jul 540.00 (AAPL1419G540-Y),29.85,0.0,26.65,27.05,0,45,14 Jul 540.00 (AAPL1419S540-Y),0.0,0.0,89.75,90.20,0,12,
14 Jul 540.00 (AAPL71419G540),32.20,0.0,26.65,27.05,0,10,14 Jul 540.00 (AAPL71419S540),0.0,0.0,89.75,90.25,0,0,
14 Jul 540.00 (AAPL71419G540-4),0.0,0.0,26.10,27.05,0,10,14 Jul 540.00 (AAPL71419S540-4),0.0,0.0,89.75,90.75,0,0,
14 Jul 540.00 (AAPL71419G540-8),0.0,0.0,26.40,27.20,0,10,14 Jul 540.00 (AAPL71419S540-8),0.0,0.0,88.05,90.70,0,0,
14 Jul 540.00 (AAPL71419G540-A),0.0,0.0,26.65,27.05,0,10,14 Jul 540.00 (AAPL71419S540-A),0.0,0.0,89.75,90.25,0,0,
14 Jul 540.00 (AAPL71419G540-B),0.0,0.0,26.65,27.05,0,10,14 Jul 540.00 (AAPL71419S540-B),0.0,0.0,89.75,90.25,0,0,
14 Jul 540.00 (AAPL71419G540-E),0.0,0.0,26.65,27.05,0,10,14 Jul 540.00 (AAPL71419S540-E),0.0,0.0,89.75,90.45,0,0,
14 Jul 540.00 (AAPL71419G540-I),0.0,0.0,26.60,27.05,0,10,14 Jul 540.00 (AAPL71419S540-I),0.0,0.0,89.75,90.40,0,0,
14 Jul 540.00 (AAPL71419G540-J),0.0,0.0,0.0,0.0,0,0,14 Jul 540.00 (AAPL71419S540-J),0.0,0.0,0.0,0.0,0,0,
14 Jul 540.00 (AAPL71419G540-O),0.0,0.0,26.65,27.15,0,10,14 Jul 540.00 (AAPL71419S540-O),0.0,0.0,89.75,90.40,0,0,
14 Jul 540.00 (AAPL71419G540-P),0.0,0.0,26.65,27.05,0,10,14 Jul 540.00 (AAPL71419S540-P),0.0,0.0,89.75,90.40,0,0,
14 Jul 540.00 (AAPL71419G540-S),0.0,0.0,26.65,27.05,0,10,14 Jul 540.00 (AAPL71419S540-S),0.0,0.0,89.75,90.40,0,0,
14 Jul 540.00 (AAPL71419G540-X),0.0,0.0,26.65,27.05,0,10,14 Jul 540.00 (AAPL71419S540-X),0.0,0.0,89.75,90.40,0,0,
14 Jul 540.00 (AAPL71419G540-Y),32.20,0.0,26.40,27.05,0,10,14 Jul 540.00 (AAPL71419S540-Y),0.0,0.0,89.15,90.25,0,0,
14 Jul 545.00 (AAPL1419G545),26.10,0.0,25.40,25.70,0,25,14 Jul 545.00 (AAPL1419S545),96.45,0.0,93.35,93.80,0,23,
14 Jul 545.00 (AAPL1419G545-4),0.0,0.0,25.30,25.70,0,25,14 Jul 545.00 (AAPL1419S545-4),0.0,0.0,93.35,93.90,0,23,
14 Jul 545.00 (AAPL1419G545-8),25.73,0.0,25.35,25.70,0,25,14 Jul 545.00 (AAPL1419S545-8),96.54,0.0,93.50,93.90,0,23,
14 Jul 545.00 (AAPL1419G545-A),0.0,0.0,25.40,25.70,0,25,14 Jul 545.00 (AAPL1419S545-A),0.0,0.0,93.50,93.90,0,23,
14 Jul 545.00 (AAPL1419G545-B),0.0,0.0,25.40,25.90,0,25,14 Jul 545.00 (AAPL1419S545-B),0.0,0.0,93.45,93.90,0,23,
14 Jul 545.00 (AAPL1419G545-E),0.0,0.0,25.40,25.70,0,25,14 Jul 545.00 (AAPL1419S545-E),0.0,0.0,93.50,93.95,0,23,
14 Jul 545.00 (AAPL1419G545-I),0.0,0.0,25.40,25.90,0,25,14 Jul 545.00 (AAPL1419S545-I),0.0,0.0,93.30,93.95,0,23,
14 Jul 545.00 (AAPL1419G545-J),0.0,0.0,24.95,25.70,0,25,14 Jul 545.00 (AAPL1419S545-J),0.0,0.0,93.35,94.30,0,23,
14 Jul 545.00 (AAPL1419G545-O),25.65,0.0,25.40,25.90,0,25,14 Jul 545.00 (AAPL1419S545-O),96.45,0.0,93.30,93.95,0,23,
14 Jul 545.00 (AAPL1419G545-P),0.0,0.0,25.40,25.65,0,25,14 Jul 545.00 (AAPL1419S545-P),0.0,0.0,93.30,93.90,0,23,
14 Jul 545.00 (AAPL1419G545-S),0.0,0.0,25.35,25.70,0,25,14 Jul 545.00 (AAPL1419S545-S),88.75,0.0,93.45,94.05,0,23,
14 Jul 545.00 (AAPL1419G545-X),26.10,0.0,25.35,25.70,0,25,14 Jul 545.00 (AAPL1419S545-X),0.0,0.0,93.50,94.05,0,23,
